Date,Open,High,Low,Close,Adj Close,Volume
2018-08-09,365.549988,367.01001,345.730011,352.450012,352.450012,17183800
2017-12-28,311.75,315.820007,309.540009,315.359985,315.359985,4316300
2013-09-16,168,170.850006,165.850006,166.580002,166.580002,7574900
2019-08-01,242.649994,244.509995,231.770004,233.850006,233.850006,8259500
2015-06-16,250.130005,253.440002,249.100006,253.119995,253.119995,1984700
2018-05-10,307.5,312.98999,304.109985,305.019989,305.019989,5651600
2010-10-05,21.15,21.280001,21.01,21.120001,21.120001,332000
2010-09-15,20.98,22,20.790001,21.98,21.98,684600
2015-12-03,235.479996,237.449997,230,232.710007,232.710007,2939600
2016-02-17,159,169.339996,156.679993,168.679993,168.679993,5825200
2019-10-23,254.5,256.140015,251.350006,254.679993,254.679993,5261100
2015-01-07,213.350006,214.779999,209.779999,210.949997,210.949997,2968400
2010-09-13,20.889999,20.9,20.5,20.719999,20.719999,360800
2019-10-31,313.100006,319,313,314.920013,314.920013,5067000
2014-05-12,183.869995,187.190002,179.880005,184.669998,184.669998,7002300
2019-04-25,255,259,246.070007,247.630005,247.630005,21849400
2016-11-03,189,191.470001,187.039993,187.419998,187.419998,2653000
2010-12-14,30.290001,30.389999,27.76,28.530001,28.530001,1765700
2016-02-02,192.419998,193.119995,180.229996,182.779999,182.779999,5773600
2017-12-15,342.040009,343.899994,335.76001,343.450012,343.450012,6933200
2011-07-12,28.370001,29.09,28,28.17,28.17,1045400
2019-07-22,258.75,262.149994,254.190002,255.679993,255.679993,6842400
2012-10-25,27.799999,27.799999,27.450001,27.52,27.52,577700
2013-07-01,109.360001,117.769997,109.150002,117.18,117.18,10903600
2019-07-31,243,246.679993,236.649994,241.610001,241.610001,9178200
2016-07-12,224.100006,227.5,223.220001,224.649994,224.649994,4571300
2014-02-10,189.339996,199.300003,189.320007,196.559998,196.559998,12970700
2019-08-19,224.210007,227.830002,221.699997,226.830002,226.830002,5309600
2013-05-13,80.989998,88,79.150002,87.800003,87.800003,22416900
2013-08-02,134.589996,138.25,133.610001,138,138,6269900
2019-01-15,335,348.799988,334.5,344.429993,344.429993,6056600
2015-03-27,189.070007,189.289993,181.399994,185,185,8604900
2019-09-06,227.199997,229.639999,225.169998,227.449997,227.449997,4189400
2019-05-08,246.940002,250.600006,244.199997,244.839996,244.839996,6176400
2019-06-07,205,210.839996,203.5,204.5,204.5,16003500
2018-12-10,360,365.980011,353.119995,365.149994,365.149994,6613500
2011-09-07,23.389999,24,23.280001,23.84,23.84,459200
2016-09-06,199.020004,203.25,199,202.830002,202.830002,4390600
2016-03-18,229.100006,234.479996,228.059998,232.740005,232.740005,4711800
2016-08-22,224.169998,225.110001,222.679993,222.929993,222.929993,2065500
2011-09-28,26,26.5,24.51,24.59,24.59,723300
2012-10-02,29.280001,29.889999,29,29.799999,29.799999,729000
2012-05-01,33.130001,34.209999,33.130001,33.779999,33.779999,659000
2015-07-09,259.079987,262.950012,256.790009,257.920013,257.920013,3334100
2018-04-11,300.73999,308.980011,299.660004,300.929993,300.929993,7482900
2015-04-22,212.5,221.880005,211.690002,219.440002,219.440002,7863000
2016-11-02,190.050003,192.699997,187.509995,188.020004,188.020004,4253400
2019-03-20,269.690002,274.970001,266.299988,273.600006,273.600006,6908200
2019-01-11,342.089996,348.410004,338.769989,347.26001,347.26001,5039100
2017-08-11,356.970001,361.26001,353.619995,357.869995,357.869995,4365800
2012-11-26,32.099998,32.299999,31.620001,32.27,32.27,495800
2010-06-30,25.790001,30.42,23.299999,23.83,23.83,17187100
2013-03-01,35,35.080002,34.25,34.650002,34.650002,1546600
2019-11-26,335.269989,335.5,327.100006,328.920013,328.920013,7947400
2015-04-30,230.389999,232.889999,225.169998,226.050003,226.050003,3911900
2010-09-09,21,21.049999,20.690001,20.709999,20.709999,376200
2018-07-31,292.25,298.320007,289.070007,298.140015,298.140015,5076900
2016-05-20,216.990005,220.550003,216.350006,220.279999,220.279999,9007100
2019-03-22,272.579987,272.799988,264,264.529999,264.529999,8745600
2013-04-29,51.759998,54.990002,51.200001,54.939999,54.939999,3639700
2017-10-16,353.76001,354.480011,347.160004,350.600006,350.600006,5375500
2017-07-27,346,347.5,326.290009,334.459991,334.459991,8302400
2013-01-24,36,37.720001,35.84,36.990002,36.990002,1970400
2018-09-04,296.940002,298.190002,288,288.950012,288.950012,8350500
2015-10-27,214.839996,217.100006,207.509995,210.350006,210.350006,3519400
2011-05-03,27.379999,27.389999,26.5,26.870001,26.870001,913900
2018-10-15,259.059998,263.279999,254.539993,259.589996,259.589996,6200000
2017-12-07,312,318.630005,311.049988,311.23999,311.23999,4780600
2013-01-23,35.02,36.240002,34.959999,36,36,1564300
2017-04-03,286.899994,299,284.579987,298.519989,298.519989,13888600
2018-11-12,348.369995,349.779999,330.339996,331.279999,331.279999,6941500
2019-06-27,219.449997,222.899994,217.350006,222.839996,222.839996,6339700
2020-01-31,640,653,632.52002,650.570007,650.570007,15719300
2015-09-29,250.460007,254.729996,245.460007,246.649994,246.649994,3703200
2014-03-07,252.940002,254.850006,244.410004,246.210007,246.210007,7812300
2015-12-29,230.059998,237.720001,229.550003,237.190002,237.190002,2406300
2013-11-29,129.770004,130.589996,126.980003,127.279999,127.279999,9716200
2011-08-11,24.040001,25.75,24,25.299999,25.299999,836500
2014-05-23,204.529999,207.759995,202.5,207.300003,207.300003,4006800
2016-08-02,229.369995,229.869995,221.399994,227.199997,227.199997,3934400
2011-12-21,27.91,28.07,26.030001,27.57,27.57,1705500
2014-04-07,205.809998,216.199997,203.509995,207.520004,207.520004,9855500
2014-03-27,212.369995,213.600006,203,207.320007,207.320007,9495700
2012-12-31,33,33.970001,33,33.869999,33.869999,594900
2011-03-03,24.48,24.790001,24.059999,24.360001,24.360001,640200
2014-05-19,190.720001,196.889999,190,196.089996,196.089996,4571700
2011-10-28,28.5,30,28.01,29.870001,29.870001,1264000
2018-06-13,346.709991,347.200012,339.799988,344.779999,344.779999,9469800
2016-10-28,204,205.320007,199.830002,199.970001,199.970001,4280100
2010-10-14,21,21.030001,20.4,20.75,20.75,294800
2014-01-09,152.5,153.429993,146.850006,147.529999,147.529999,5382000
2019-02-25,297.910004,302.899994,297,298.769989,298.769989,6626500
2013-04-22,48.599998,50.200001,47.75,50.189999,50.189999,3939400
2014-02-14,198.100006,201.880005,197,198.229996,198.229996,6158000
2017-03-31,278.730011,279.679993,276.320007,278.299988,278.299988,3294600
2017-08-25,354.23999,355.690002,347.299988,348.049988,348.049988,3484000
2019-07-03,239.389999,241.570007,234.509995,234.899994,234.899994,14201100
2013-06-06,95.25,99.269997,95.110001,97.349998,97.349998,9510900
2016-02-26,188.699997,192,185,190.339996,190.339996,6065100
2014-10-17,233.380005,234.770004,226.550003,227.479996,227.479996,10549400
2010-12-13,31.639999,31.77,30.4,30.549999,30.549999,410400
2012-06-20,33.5,34.5,33.209999,33.779999,33.779999,3422400
2012-07-11,31.57,31.68,31.01,31.51,31.51,638600
2013-05-03,56.470001,56.470001,54.5,54.549999,54.549999,3378700
2017-08-01,323,324.450012,316.130005,319.570007,319.570007,8303100
2011-03-28,22.700001,23.540001,22.549999,23.25,23.25,1058100
2013-02-19,37.360001,39.290001,37.310001,39.279999,39.279999,2701400
2018-03-06,333.75,336.369995,327.029999,328.200012,328.200012,4285700
2012-04-30,33.27,33.360001,32.580002,33.130001,33.130001,413900
2019-12-17,378.98999,385.5,375.899994,378.98999,378.98999,8496800
2018-07-16,311.709991,315.160004,306.25,310.100006,310.100006,7818700
2018-11-06,339.070007,348.799988,336.089996,341.059998,341.059998,6762900
2012-12-14,33.779999,34.400002,33.59,33.810001,33.810001,1023000
2010-07-22,20.5,21.25,20.370001,21,21,957800
2012-03-07,33.119999,33.310001,32.91,33.119999,33.119999,364900
2011-12-20,28.049999,28.450001,27.719999,27.9,27.9,843300
2014-03-24,229.75,229.899994,210.270004,220.169998,220.169998,11328800
2013-10-22,170.5,177.779999,166.110001,171.539993,171.539993,11386700
2016-10-20,202.119995,203,197.050003,199.100006,199.100006,5072900
2015-02-23,215.660004,218.199997,206.330002,207.339996,207.339996,8499800
2012-10-08,28.860001,29.4,28.610001,29.25,29.25,889700
2015-06-22,262.149994,264.399994,255.690002,259.790009,259.790009,4561100
2011-06-14,28.540001,29.700001,28.52,28.6,28.6,1573400
2011-04-04,26.83,27,25.23,25.83,25.83,2609300
2014-10-22,233.190002,237.389999,230.559998,231.100006,231.100006,4116600
2017-03-17,264,265.329987,261.200012,261.5,261.5,6497500
2017-02-28,244.190002,251,243.899994,249.990005,249.990005,6078100
2017-07-18,317.5,329.130005,315.660004,328.23999,328.23999,6373700
2018-06-20,358.040009,364.380005,352,362.220001,362.220001,8383700
2013-04-11,42.060001,44.549999,41.75,43.59,43.59,3447400
2012-10-10,28.389999,28.719999,28.01,28.4,28.4,503600
2018-04-30,293.609985,298.730011,292.5,293.899994,293.899994,4228200
2012-07-13,32.970001,34.400002,32.830002,34.25,34.25,1304800
2012-05-02,33.5,34.389999,33.389999,33.939999,33.939999,497300
2012-12-19,34.75,35.259998,34.52,34.610001,34.610001,1298800
2013-05-29,113.550003,114.900002,99,104.629997,104.629997,25099500
2016-11-15,182.779999,186.429993,182.050003,183.770004,183.770004,3902000
2014-07-31,229.259995,231.399994,221.5,223.300003,223.300003,7749100
2011-01-21,23.120001,23.59,22.709999,23.040001,23.040001,1217000
2015-12-22,234.990005,236.550003,229.630005,229.949997,229.949997,1961500
2014-01-17,170.190002,173.199997,167.949997,170.009995,170.009995,9206200
2011-09-08,23.58,24.030001,23.280001,23.610001,23.610001,505700
2016-07-13,225.5,225.589996,220.289993,222.529999,222.529999,3567100
2015-06-03,248.199997,250.720001,247.009995,248.990005,248.990005,1781500
2012-09-11,27.76,28.16,27.4,27.799999,27.799999,1014900
2011-02-07,23.26,23.26,22.879999,23.07,23.07,895100
2013-08-22,149.220001,157.479996,148.139999,157.100006,157.100006,10592400
2018-03-23,311.25,311.25,300.450012,301.540009,301.540009,6654900
2015-07-31,267.600006,269.359985,265.119995,266.149994,266.149994,2222600
2015-12-04,232.460007,233.270004,227.660004,230.380005,230.380005,2573600
2019-02-26,292.220001,302.01001,288.769989,297.859985,297.859985,8582500
2014-09-09,282.98999,285.48999,277,278.480011,278.480011,4558800
2015-01-16,190.699997,194.490005,189.649994,193.070007,193.070007,3603200
2015-07-13,262.25,262.549988,256.049988,262.160004,262.160004,2960300
2017-04-21,302,306.399994,300.420013,305.600006,305.600006,4509800
2014-02-28,249.649994,252.679993,242.550003,244.809998,244.809998,14589800
2015-01-27,204.419998,208.029999,203.300003,205.979996,205.979996,2781000
2011-11-30,32.5,32.93,32.220001,32.740002,32.740002,760300
2018-12-24,313.5,314.5,295.200012,295.390015,295.390015,5559900
2018-11-15,342.329987,348.579987,339.040009,348.440002,348.440002,4625700
2011-06-30,28.5,29.33,28.4,29.129999,29.129999,946700
2017-02-17,265.799988,272.890015,264.149994,272.230011,272.230011,6257100
2014-05-14,188.949997,193.479996,187.100006,190.619995,190.619995,5406700
2016-09-13,197.059998,198.490005,193.449997,196.050003,196.050003,3589400
2015-03-03,196.809998,200.240005,195.320007,199.559998,199.559998,4432300
2014-09-25,252.520004,254.960007,246.100006,246.949997,246.949997,4834200
2011-04-14,24.870001,25.280001,24.200001,25.139999,25.139999,983400
2019-03-25,259.709991,263.179993,254.460007,260.420013,260.420013,10215000
2011-11-14,33,33.540001,32.619999,33.220001,33.220001,1325700
2011-04-06,26.99,27.01,25.799999,26.49,26.49,1288300
2012-08-07,28.77,30.9,28.5,30.25,30.25,2387200
2013-02-05,38,38.650002,37.68,38.130001,38.130001,1310200
2010-11-03,21.280001,22.5,21.16,21.77,21.77,372600
2015-04-15,207.460007,209.589996,206.600006,207.830002,207.830002,1952400
2016-02-16,158.699997,162.949997,154.110001,155.169998,155.169998,5593800
2014-02-05,178.300003,180.589996,169.360001,174.419998,174.419998,7268000
2017-11-30,308.559998,310.700012,304.540009,308.850006,308.850006,4351600
2010-08-18,19.59,19.59,18.6,18.77,18.77,601300
2013-06-28,108.57,109.440002,106.709999,107.360001,107.360001,5748600
2011-10-24,27.870001,28.889999,27.75,28.549999,28.549999,940600
2013-10-11,172.75,179.289993,171.199997,178.699997,178.699997,8311100
2017-11-16,313.98999,318.140015,311.299988,312.5,312.5,5822100
2016-01-06,220,220.050003,215.979996,219.039993,219.039993,3779100
2013-01-09,34.009998,34.189999,33.400002,33.639999,33.639999,698000
2016-05-27,224.990005,225.929993,220.75,223.039993,223.039993,3650300
2011-10-25,28.23,28.860001,27.799999,28.25,28.25,654400
2013-01-11,34.040001,34.040001,32.110001,32.91,32.91,1563200
2014-04-17,199.610001,202.289993,194.080002,198.119995,198.119995,5926800
2015-03-18,194.960007,200.880005,193.110001,200.710007,200.710007,4820900
2010-09-08,20.66,20.950001,20.6,20.9,20.9,288400
2014-04-21,197.080002,206.199997,194,204.380005,204.380005,5258200
2017-02-16,277.600006,280,268.5,268.950012,268.950012,7077300
2012-09-19,31,31.74,30.940001,31.049999,31.049999,1048500
2015-04-21,205.800003,210.75,204.309998,209.410004,209.410004,3432500
2016-04-01,244.830002,247.899994,233.25,237.589996,237.589996,15997500
2016-09-28,207.509995,208.25,205.259995,206.270004,206.270004,2088400
2012-01-23,26.809999,27.209999,26.6,26.77,26.77,594600
2012-01-12,28.48,28.620001,27.809999,28.25,28.25,729300
2018-09-24,298.480011,303,293.579987,299.679993,299.679993,4843000
2019-07-29,227.089996,235.940002,226.029999,235.770004,235.770004,9273300
2019-03-26,264.440002,270.26001,264.429993,267.769989,267.769989,7350900
2010-10-21,20.610001,20.950001,20.450001,20.75,20.75,417100
2012-08-09,29.52,30,29.129999,29.41,29.41,672600
2012-04-11,33.240002,33.290001,32.009998,33.09,33.09,1105500
2018-08-10,354,360,346,355.48999,355.48999,11552000
2019-10-16,257.390015,262.100006,256.920013,259.75,259.75,6684100
2012-07-23,31.049999,31.299999,30.620001,30.66,30.66,1386800
2013-08-14,142.720001,144.839996,138.050003,139.360001,139.360001,11693800
2014-03-17,234.949997,237.929993,230.5,233.979996,233.979996,5912600
2017-11-09,302.5,304.459991,296.299988,302.98999,302.98999,5447100
2010-08-03,21,21.950001,20.82,21.950001,21.950001,1230500
2019-09-26,230.660004,243.309998,227.399994,242.559998,242.559998,11884500
2010-11-18,30.67,30.74,28.92,29.889999,29.889999,956100
2018-10-01,305.769989,311.440002,301.049988,310.700012,310.700012,21777600
2019-10-04,231.610001,234.779999,228.070007,231.429993,231.429993,7995000
2017-06-05,338.5,348.440002,334.209991,347.320007,347.320007,6784400
2017-04-20,306.51001,309.149994,300.230011,302.51001,302.51001,6149400
2017-12-29,316.179993,316.410004,310,311.350006,311.350006,3777200
2011-09-30,24.799999,24.889999,23.49,24.389999,24.389999,1336100
2017-11-01,332.25,332.609985,320.26001,321.079987,321.079987,8457300
2019-04-30,242.059998,244.210007,237,238.690002,238.690002,9464600
2015-03-12,193.75,194.449997,189.75,191.070007,191.070007,4149300
2011-03-16,22.860001,23.25,22.690001,22.82,22.82,1169700
2015-07-01,271.109985,272.619995,267.850006,269.149994,269.149994,2101200
2011-02-23,22.18,22.5,21.110001,21.83,21.83,1605600
2011-12-23,28,28,27.52,27.9,27.9,591400
2015-02-13,202.899994,205.990005,200.910004,203.770004,203.770004,6191000
2016-03-21,235.339996,239.880005,235,238.320007,238.320007,5307800
2017-08-14,364.630005,367.660004,362.600006,363.799988,363.799988,4519200
2013-02-06,38.18,39.389999,37.900002,39.169998,39.169998,1893200
2013-02-04,38.400002,38.419998,37.59,37.740002,37.740002,1128000
2012-08-23,30,30.85,29.65,30.73,30.73,1471000
2019-06-14,211.25,216.649994,210.399994,214.919998,214.919998,7433400
2016-03-09,204.520004,209.369995,202.789993,208.720001,208.720001,3208600
2013-09-12,164,166.759995,160.509995,164.929993,164.929993,6160000
2010-09-20,20.67,21.35,20.16,21.059999,21.059999,947500
2018-11-19,356.339996,366.75,352.880005,353.470001,353.470001,9708900
2011-10-19,28.02,28.059999,27.299999,27.57,27.57,792900
2015-07-16,264.220001,267.200012,263.160004,266.679993,266.679993,1616000
2019-06-11,219.139999,220.899994,213.5,217.100006,217.100006,11653500
2011-11-11,31.9,34.5,30.57,33.639999,33.639999,3868300
2019-10-24,298.369995,304.929993,289.200012,299.679993,299.679993,29720900
2013-04-23,51,52.919998,50.66,51.009998,51.009998,3733800
2011-09-23,25.49,26.620001,25.35,26.379999,26.379999,1156400
2016-08-24,227.050003,227.149994,222.220001,222.619995,222.619995,2570700
2017-03-30,278.040009,282,277.209991,277.920013,277.920013,4148400
2015-04-07,202.509995,205.059998,201.139999,203.25,203.25,4347900
2019-08-05,229.600006,231.369995,225.779999,228.320007,228.320007,7028300
2012-05-23,30.559999,31.049999,29.5,31.02,31.02,1220400
2014-02-21,211.639999,213.979996,209.190002,209.600006,209.600006,7818800
2010-07-01,25,25.92,20.27,21.959999,21.959999,8218800
2018-10-04,293.950012,294,277.670013,281.829987,281.829987,9814200
2019-04-24,263.850006,265.320007,258,258.660004,258.660004,10727500
2019-05-29,187.100006,192.389999,185.039993,189.860001,189.860001,11968600
2014-08-19,258.869995,259.329987,251.619995,256.76001,256.76001,5334800
2019-08-27,215.740005,218.800003,212.029999,214.080002,214.080002,5416200
2014-07-16,221.820007,224.800003,216.820007,217.160004,217.160004,4044500
2018-07-06,304.950012,312.070007,302,308.899994,308.899994,8865500
2013-10-29,162.759995,165.449997,153,164.470001,164.470001,14111700
2018-04-10,298.970001,307.100006,293.679993,304.700012,304.700012,10989800
2013-07-24,124.470001,124.5,119.559998,121.699997,121.699997,6869000
2016-12-30,216.300003,217.5,211.679993,213.690002,213.690002,4642600
2019-10-09,241.320007,247.300003,240.649994,244.529999,244.529999,6894400
2015-09-03,252.059998,252.080002,245,245.570007,245.570007,4194800
2017-10-10,346.799988,355.630005,345.529999,355.589996,355.589996,6978500
2011-05-16,27.99,27.99,26.549999,26.6,26.6,755700
2012-03-15,35.279999,35.48,34.779999,35,35,571600
2016-08-16,225.490005,227.190002,223.410004,223.610001,223.610001,2267100
2014-07-21,217.25,223.210007,216.720001,220.539993,220.539993,3822200
2018-07-23,301.839996,305.5,292.859985,303.200012,303.200012,10992900
2012-03-01,33.509998,34.5,33.310001,34.41,34.41,703500
2014-04-16,197,199.990005,190.820007,199.110001,199.110001,7202200
2012-12-04,34.080002,34.799999,33.549999,33.900002,33.900002,1263300
2012-04-09,34.099998,34.290001,33.099998,33.150002,33.150002,1655700
2017-10-18,355.970001,363,354.130005,359.649994,359.649994,4939100
2010-12-07,30.49,32.400002,30.049999,31.559999,31.559999,1311300
2014-03-03,237.259995,251.649994,234.990005,250.559998,250.559998,13089300
2012-11-09,30.6,30.93,29.85,30.32,30.32,863000
2019-09-20,246.490005,246.949997,238.160004,240.619995,240.619995,6353000
2018-12-14,375,377.869995,364.329987,365.709991,365.709991,6337600
2011-04-27,26.93,27.360001,26.629999,27.08,27.08,996900
2018-05-08,300.799988,307.75,299,301.970001,301.970001,5930000
2010-09-16,22.15,23.16,20.84,20.940001,20.940001,2684500
2012-07-09,30.940001,31.83,30.67,31.49,31.49,910500
2016-10-13,200.5,200.899994,197.050003,200.240005,200.240005,2494600
2019-01-18,323,327.130005,299.730011,302.26001,302.26001,24150800
2018-05-29,278.51001,286.5,276.149994,283.76001,283.76001,5666600
2011-08-04,26.51,26.889999,24.67,24.75,24.75,3064500
2011-05-04,26.780001,27,25.75,26.690001,26.690001,1044500
2019-04-11,268.299988,270.5,265.600006,268.420013,268.420013,9835900
2019-08-15,220.860001,221.559998,211.550003,215.639999,215.639999,8159600
2019-04-17,274.75,274.790009,268.540009,271.230011,271.230011,5126500
2019-07-23,256.709991,260.480011,254.5,260.170013,260.170013,5023100
2013-11-01,163,165.899994,160.410004,162.169998,162.169998,7180600
2016-01-12,211.600006,213.740005,205.309998,209.970001,209.970001,3091900
2019-04-23,260.149994,265.600006,255.75,263.899994,263.899994,10943900
2019-10-22,254.320007,258.329987,250.850006,255.580002,255.580002,4600800
2013-08-08,154.350006,158.880005,150.460007,153.479996,153.479996,27246800
2018-04-13,303.600006,303.950012,295.980011,300.339996,300.339996,7327200
2015-06-01,251.410004,251.600006,247.470001,249.449997,249.449997,2505100
2015-06-12,250.210007,253.460007,250.210007,250.690002,250.690002,1422300
2016-09-02,202.330002,203.199997,196.199997,197.779999,197.779999,5977400
2016-10-07,201,201.320007,195.800003,196.610001,196.610001,3493000
2012-02-01,29.07,29.700001,29,29.58,29.58,523200
2012-08-28,28.4,29.379999,28,28.690001,28.690001,1402700
2014-04-22,206.360001,219.330002,205.009995,218.639999,218.639999,9804700
2015-09-02,245.300003,247.880005,239.779999,247.690002,247.690002,4629200
2010-12-15,28.67,29.969999,28.530001,29.6,29.6,742900
2015-06-04,247.5,249.300003,245.710007,245.919998,245.919998,2453600
2014-05-01,207.080002,214.020004,205.690002,207.729996,207.729996,5439900
2018-07-03,331.75,332.48999,309.690002,310.859985,310.859985,12282600
2018-12-21,317.399994,323.470001,312.440002,319.769989,319.769989,8016800
2011-03-09,24.66,24.99,24.27,24.719999,24.719999,924800
2012-02-23,33.990002,34.970001,33.560001,34.529999,34.529999,820400
2015-02-18,204.169998,206.169998,202.600006,204.460007,204.460007,2713600
2014-07-24,223.25,225.100006,220.800003,223.539993,223.539993,3245500
2018-05-23,277.76001,279.910004,274,279.070007,279.070007,5985100
2017-09-27,349.899994,351.48999,340.5,340.970001,340.970001,6060300
2010-07-21,20.66,20.9,19.5,20.219999,20.219999,1252500
2012-05-11,32.490002,33.439999,32.16,32.25,32.25,1221300
2014-07-25,222.720001,226.970001,221.75,223.570007,223.570007,3087100
2015-09-10,247.229996,250.720001,245.330002,248.479996,248.479996,2709000
2016-03-04,198,204.029999,197.5,201.039993,201.039993,6489100
2013-11-05,180,181.429993,171.360001,176.809998,176.809998,22467100
2015-08-20,252.059998,254.559998,241.899994,242.179993,242.179993,4905800
2012-12-11,34.599998,35.5,34.459999,35.279999,35.279999,1572600
2011-03-22,22.73,22.860001,22,22.190001,22.190001,582900
2013-10-01,193.960007,194.229996,188.369995,193,193,7755900
2020-01-03,440.5,454,436.920013,443.01001,443.01001,17778500
2017-05-15,318.380005,320.200012,312.529999,315.880005,315.880005,7622000
2012-05-25,30.16,30.41,29.200001,29.809999,29.809999,757000
2016-01-13,212.009995,212.649994,200,200.309998,200.309998,4126400
2019-05-06,250.020004,258.350006,248.5,255.339996,255.339996,10833900
2013-12-13,148.050003,151.800003,147.320007,147.649994,147.649994,10591900
2016-05-03,237.360001,238.910004,231.619995,232.320007,232.320007,4302200
2014-07-07,227.5,229.779999,220.399994,222.660004,222.660004,5893700
2014-02-12,195.779999,198.270004,194.320007,195.320007,195.320007,5173700
2012-05-29,30.01,31.93,30.01,31.690001,31.690001,1650000
2017-03-24,255.699997,263.890015,255.009995,263.160004,263.160004,5647300
2017-10-05,356,357.440002,351.350006,355.329987,355.329987,4171700
2012-06-11,30.309999,31,28.959999,29.120001,29.120001,636000
2013-04-04,41.110001,42.25,40.810001,42.009998,42.009998,2264800
2015-08-11,237.149994,239.300003,234.440002,237.369995,237.369995,4264900
2019-06-12,222.949997,223.380005,209,209.259995,209.259995,15186200
2015-07-22,261.269989,269.440002,260.859985,267.869995,267.869995,3105000
2019-11-04,314.799988,321.940002,309.26001,317.470001,317.470001,8787000
2016-03-10,210,213.289993,200.669998,205.179993,205.179993,5192500
2017-05-16,317.589996,320.059998,315.140015,317.01001,317.01001,4152500
2018-01-22,349.399994,357.829987,349.200012,351.559998,351.559998,6210400
2012-03-12,34.689999,36.290001,34.599998,36.009998,36.009998,1963300
2015-10-01,247.509995,248.5,237.130005,239.880005,239.880005,4573000
2019-12-27,435,435.309998,426.109985,430.380005,430.380005,9945700
2019-09-30,243,243.979996,236.110001,240.869995,240.869995,5879800
2016-09-21,206.369995,207,201.559998,205.220001,205.220001,2633500
2012-07-18,31.42,33.669998,31.059999,32.150002,32.150002,2881900
2013-09-24,179.139999,184.960007,177.649994,182.330002,182.330002,6273400
2017-10-26,327.779999,330.230011,323.200012,326.170013,326.170013,5023500
2010-08-23,19.09,20.389999,19,20.129999,20.129999,1088100
2011-01-19,25.27,25.469999,23.75,24.030001,24.030001,2371500
2019-09-24,241.520004,241.990005,222.610001,223.210007,223.210007,12891500
2018-01-12,338.630005,340.410004,333.670013,336.220001,336.220001,4825100
2014-10-24,236.270004,237.800003,231.199997,235.240005,235.240005,3463300
2016-12-09,190.869995,193.839996,190.809998,192.179993,192.179993,2722500
2013-05-21,88.5,89.989998,85.279999,87.589996,87.589996,8998200
2012-01-20,26.9,27,26.4,26.6,26.6,662300
2019-11-13,355,356.329987,345.179993,346.109985,346.109985,8420100
2015-07-23,269.649994,269.899994,265.269989,267.200012,267.200012,2227200
2017-10-23,349.880005,349.950012,336.25,337.019989,337.019989,5747300
2017-01-09,228.970001,231.919998,228,231.279999,231.279999,3979500
2014-07-15,226.729996,227.649994,218.100006,219.580002,219.580002,5718500
2013-09-30,189,194.5,188,193.369995,193.369995,8924700
2017-08-07,357.350006,359.480011,352.75,355.170013,355.170013,6324500
2015-09-30,252,252.399994,242.339996,248.399994,248.399994,4929600
2011-10-20,27.440001,27.469999,27,27.34,27.34,999700
2016-05-18,209.149994,215.309998,207.75,211.169998,211.169998,5617500
2013-02-25,36.150002,36.75,34.34,34.380001,34.380001,2889400
2016-03-31,229.339996,237.419998,225.009995,229.770004,229.770004,8012900
2016-04-27,252.75,255,249.399994,251.470001,251.470001,3205800
2011-02-24,21.780001,22.58,21.5,22.530001,22.530001,1055300
2018-05-07,297.5,305.959991,295.170013,302.769989,302.769989,8678200
2010-08-25,19.16,19.98,18.559999,19.9,19.9,503300
2018-07-11,315.799988,321.940002,315.070007,318.959991,318.959991,4884100
2010-09-29,21.190001,22.030001,21.129999,21.98,21.98,1969300
2011-10-31,29.5,29.51,28.75,29.370001,29.370001,1134000
2011-02-18,23.33,23.49,22.959999,23.18,23.18,2370700
2012-02-17,33.990002,34.970001,33.5,34.970001,34.970001,1376700
2010-07-27,20.91,21.18,20.26,20.549999,20.549999,619700
2014-06-25,233.050003,237.550003,230.240005,236.889999,236.889999,5801600
2015-12-18,232.889999,235.899994,229.289993,230.460007,230.460007,3014200
2014-02-07,181.009995,186.630005,179.600006,186.529999,186.529999,8928500
2012-02-09,32,32.900002,31.43,32.580002,32.580002,1277100
2011-03-14,23.82,24,23.200001,23.25,23.25,1166000
2014-03-19,241.389999,241.550003,233.509995,235.839996,235.839996,5071300
2015-09-24,259.529999,263.450012,256.209991,263.119995,263.119995,3448200
2018-01-04,312.869995,318.549988,305.679993,314.619995,314.619995,9946300
2017-04-06,296.880005,301.940002,294.100006,298.700012,298.700012,5520600
2012-11-01,28.25,29.49,28.200001,29.25,29.25,1024100
2012-03-22,34.970001,35.150002,34.299999,34.400002,34.400002,522400
2013-10-31,155.669998,162.440002,153.300003,159.940002,159.940002,9333800
2019-10-08,235.869995,243.940002,234.5,240.050003,240.050003,8678200
2019-10-01,241.5,245.949997,239.130005,244.690002,244.690002,6162600
2013-12-09,137,141.699997,134.210007,141.600006,141.600006,9061500
2017-12-19,340.26001,341.48999,330.299988,331.100006,331.100006,6825000
2017-09-21,374.899994,376.829987,364.51001,366.480011,366.480011,4618200
2020-01-02,424.5,430.700012,421.709991,430.26001,430.26001,9532100
2012-12-21,33.939999,34.169998,33.580002,34,34,1492400
2013-04-17,45.5,45.950001,44.540001,45.450001,45.450001,2118500
2013-10-23,168.910004,171.809998,160.149994,164.5,164.5,13320400
2012-04-13,33.939999,34.040001,32.849998,33.59,33.59,649600
2014-04-29,198.210007,207.149994,195.529999,206.919998,206.919998,5779100
